DEPTH,VP,RHO,GR,IP_ORIGINAL,VSH,RHOm,RHOf,PHIE,VS,SWE,LFC,K0,RHO_FLUID,K_FLUID,IP,VPVS,VP_FRMB,VS_FRMB,RHO_FRMB,LFC_B,VP_FRMO,VS_FRMO,RHO_FRMO,LFC_O,VP_FRMG,VS_FRMG,RHO_FRMG,LFC_G,IP_FRMB,IP_FRMO,IP_FRMG,VPVS_FRMB,VPVS_FRMO,VPVS_FRMG,QC_RATIO
2174.3396,2526.87,2.1516,71.3953,5436.813492,0.110215645959,2.66763450335,1.09,0.327093824493,1176.1277791999998,1.0,1,31.614939560882412,1.09,2.8,5436.813492,2.1484655363882084,2526.87,1176.1277791999998,2.1516,1,2226.7802811826036,1204.8613250532367,2.0502009144071702,2,2094.541568925103,1259.2777004086602,1.8768411874258801,3,5436.813492,4565.346968664429,3931.1218853342566,2.1484655363882084,1.848163132868601,1.6632880644558254,1.0
2174.49194,2554.4,2.1561,76.5693,5507.54184,0.155446397975,2.67487142368,1.09,0.32732713577,1198.2663040000002,1.0,1,29.775053653239958,1.09,2.8,5507.54184,2.131746500317178,2554.4,1198.2663040000002,2.1561,1,2282.8480503935025,1227.498961493964,2.0546285879112998,2,2173.5161161076007,1282.8522392124653,1.8811452059532,3,5507.54184,4690.404866196066,4088.699421877832,2.131746500317178,1.8597555859559298,1.6942840723744679,1.0
2174.64429,2584.72,2.1548,73.9541,5569.554656,0.132584499507,2.67121351992,1.09,0.326593159883,1222.6484352,1.0,1,30.68906456141653,1.09,2.8,5569.554655999999,2.114033703872686,2584.72,1222.6484352,2.1548,1,2315.187804176257,1252.4251837912223,2.05355612043627,2,2209.1783397302866,1308.7986197128157,1.88046174569828,3,5569.554655999999,4754.368085225561,4154.275357288043,2.114033703872686,1.8485637578509408,1.6879436656305746,1.0
2174.79688,2618.02,2.1542,74.9666,5639.738684,0.141435704844,2.67262971278,1.09,0.327574863906,1249.4269631999998,1.0,1,30.324688503650528,1.09,2.8,5639.738684,2.0953765823132193,2618.02,1249.4269631999998,2.1542,1,2365.182500820078,1279.959545091546,2.05265179218914,2,2273.7565667342883,1337.7846412445342,1.87903711431896,3,5639.738684,4854.8960991627255,4272.472977820183,2.0953765823132193,1.8478572310274963,1.6996431986384775,1.0
2174.94922,2615.78,2.1529,73.4197,5631.512762,0.127912811475,2.67046604984,1.09,0.327476853989,1247.6256448,1.0,1,30.87272246324567,1.09,2.8,5631.512762,2.096606470781002,2615.7799999999997,1247.6256448,2.1529,1,2356.848137992926,1278.1238329995633,2.05138217526341,2,2260.912812518531,1335.8857162401637,1.8778194426492398,3,5631.512761999999,4834.796260081445,4245.586037482073,2.096606470781002,1.8439904468894532,1.692444784035753,0.9999999999999998
2175.10156,2627.05,2.147,74.2778,5640.27635,0.135414262636,2.67166628202,1.09,0.331717434952,1256.6885280000001,1.0,1,30.532652132792858,1.09,2.8,5640.27635,2.090454350037641,2627.05,1256.6885280000001,2.147,1,2379.127319697112,1287.9097263971755,2.04416759516488,2,2293.4977569648586,1347.1430031188154,1.8683573546403198,3,5640.27635,4863.334971696312,4285.07340207637,2.090454350037641,1.8472780125300632,1.7024901971469295,1.0
2175.25391,2633.86,2.1446,72.7853,5648.576156,0.122366930323,2.66957870885,1.09,0.332353624362,1262.1648576000002,1.0,1,31.064474289316152,1.09,2.8,5648.576156,2.08677969770785,2633.86,1262.1648576000002,2.1446,1,2384.009554892134,1293.6210000513004,2.0415703764477797,2,2297.734207969891,1353.32023781195,1.8654229555359199,3,5648.576156,4867.123284436238,4286.24613726718,2.08677969770785,1.842896454833056,1.6978495878291682,1.0
2175.40649,2638.42,2.1515,74.5619,5676.56063,0.137897845289,2.67206365525,1.09,0.329040903961,1265.8318272,1.0,1,30.45432596091269,1.09,2.8,5676.56063,2.0843369105642915,2638.42,1265.8318272,2.1515,1,2392.9395544395384,1296.9493293922794,2.04949731977209,2,2308.6497949543154,1355.9192178248413,1.87510564067276,3,5676.56063,4904.323203200453,4328.962252856848,2.0843369105642915,1.8450524628906009,1.7026455297667655,1.0
2175.55884,2645.29,2.1665,72.7264,5731.020785,0.121852030576,2.66949632489,1.09,0.318453621553,1271.3564064000002,1.0,1,31.190031729485018,1.09,2.8,5731.020785000001,2.0806832660642023,2645.29,1271.3564064000002,2.1665,1,2385.704188984298,1301.3513371967401,2.06777937731857,2,2287.4540117327433,1357.9516254937757,1.89899895789548,3,5731.020785000001,4933.109922364256,4343.872784514315,2.0806832660642023,1.8332514216517257,1.6844885847100657,1.0
2175.71118,2677.83,2.1784,78.5292,5833.384872,0.172579708929,2.67761275343,1.09,0.314442393052,1297.5237728,1.0,1,29.242310615398573,1.09,2.8,5833.384872,2.063800337331284,2677.83,1297.5237728,2.1784,1,2445.8112691641845,1327.5660798003398,2.0809228581538797,2,2367.3752616800307,1384.1486191305091,1.91426838983632,3,5833.384872,5089.5445767341025,4531.791630314569,2.063800337331284,1.8423273284686694,1.710347594875442,1.0
2175.86353,2636.14,2.1665,73.5765,5711.19731,0.129283546287,2.67068536741,1.09,0.318966302721,1263.9983424,1.0,1,30.882769483947772,1.09,2.8,5711.19731,2.0855565324513514,2636.14,1263.9983424,2.1665,1,2376.6403961882115,1293.8694003091298,2.06762044615649,2,2278.0636137400043,1350.2454976367717,1.89856830571436,3,5711.19731,4913.990276320207,4325.059375447892,2.0855565324513514,1.8368472085516416,1.687147720712359,1.0
2176.01611,2647.59,2.1424,74.4529,5672.196816,0.136944974788,2.67191119597,1.09,0.334728774483,1273.2059744,1.0,1,30.445550179098262,1.09,2.8,5672.196816,2.079467150825836,2647.59,1273.2059744,2.1424,1,2410.2442196761926,1305.2067395767533,2.0386340799102696,2,2334.6094001064853,1365.9952176785146,1.8612278294342797,3,5672.196816,4913.606007138621,4345.239986337059,2.079467150825836,1.846637890069259,1.7090904637822333,1.0
2176.16846,2633.86,2.1242,72.1091,5594.845412,0.116455636448,2.66863290183,1.09,0.344876190785,1262.1648576000002,1.0,1,31.218821044852348,1.09,2.8,5594.845412000001,2.08677969770785,2633.86,1262.1648576000002,2.1242,1,2393.2974742436136,1295.1789955564805,2.01728838085665,2,2318.7513204430525,1358.1710051912494,1.8345039997405999,3,5594.845412000001,4827.971186725209,4253.758571756577,2.08677969770785,1.8478507468501069,1.7072602136109805,1.0
2176.3208,2631.59,2.1084,70.3889,5548.444356,0.101417766402,2.66622684262,1.09,0.353900103424,1260.3394144000001,1.0,1,31.811282018578982,1.09,2.8,5548.444356000001,2.088001033636483,2631.59,1260.3394144000001,2.1084,1,2392.6804524872523,1294.4676364365223,1.99869096793856,2,2322.900848486426,1359.8466617412726,1.8111239131238401,3,5548.444356000001,4782.228809549418,4207.061274509425,2.088001033636483,1.8483895503745056,1.7082079280262163,1.0
2176.47314,2624.79,2.1013,70.1117,5515.471227,0.0989945030737,2.66583912049,1.09,0.35824667198,1254.8711263999999,1.0,1,31.889917935199144,1.09,2.8,5515.471227,2.0916809262557914,2624.7899999999995,1254.8711263999999,2.1013,1,2386.441278682142,1289.40706748835,1.9902435316862002,2,2318.418213594955,1355.6948177709883,1.8003727955368,3,5515.471226999999,4749.599318646078,4174.017080433383,2.091680926255791,1.850805179260198,1.7101328287194173,0.9999999999999998
2176.62549,2613.53,2.1179,70.349,5535.195187,0.101068963347,2.66617103414,1.09,0.347849961877,1245.8162848000002,1.0,1,31.86896556598749,1.09,2.8,5535.195187000001,2.0978454302510334,2613.53,1245.8162848000002,2.1179,1,2362.9844041096253,1278.7967226643657,2.01006651181813,2,2281.3544522473053,1341.8108628290329,1.82570603202332,3,5535.195187000001,4749.755818649276,4165.0825846511625,2.0978454302510334,1.847818626862259,1.700205681326329,1.0
2176.77808,2622.53,2.1618,68.633,5669.385354,0.0860678094119,2.66377084951,1.09,0.31896057146,1253.0537248,1.0,1,32.71701501506802,1.09,2.8,5669.385354,2.092911060472353,2622.53,1253.0537248,2.1618,1,2341.350780899448,1282.7322711044583,2.0629222228474,2,2226.4699251800926,1338.7577810322914,1.8938731199735999,3,5669.385354,4830.024557398586,4216.65154372821,2.092911060472353,1.8252840702943398,1.6630864497857878,1.0
2176.93042,2622.53,2.1919,77.4903,5748.323507,0.163497716608,2.67615963466,1.09,0.305303214176,1253.0537248,1.0,1,29.663925330569413,1.09,2.8,5748.323507,2.092911060472353,2622.53,1253.0537248,2.1919,1,2357.2142311204493,1281.0153594675774,2.0972560036054397,2,2247.7350681630405,1333.4895273554234,1.9354453000921599,3,5748.323507,4943.681698001543,4350.368273528487,2.092911060472353,1.840113948438657,1.6856038401896931,1.0
2177.08276,2613.53,2.1813,74.6871,5700.892989,0.138992335075,2.67223877361,1.09,0.310281091451,1245.8162848000002,1.0,1,30.562782843996338,1.09,2.8,5700.892989,2.0978454302510334,2613.5299999999997,1245.8162848000002,2.1813,1,2340.3043941960605,1274.2273413729604,2.08511286165019,2,2226.668319722027,1327.6573933071995,1.9206638831811598,3,5700.892988999999,4879.798792514662,4276.6814215137765,2.097845430251033,1.8366458780223773,1.677140752536607,0.9999999999999998
2177.23511,2595.73,2.1482,89.8409,5576.147186,0.271465812055,2.69343452993,1.09,0.340041654182,1130.5574237,1.0,4,25.5140185115107,1.09,2.8,5576.147186,2.2959736016812817,2595.73,1130.5574237,2.1482,4,2595.73,1130.5574237,2.1482,4,2595.73,1130.5574237,2.1482,4,5576.147186,5576.147186,5576.147186,2.2959736016812817,2.2959736016812817,2.2959736016812817,1.0
2177.3877,2597.94,2.1206,92.3348,5509.191564,0.293267314269,2.69692277028,1.09,0.358649949419,1132.2584386,1.0,4,24.543571515458797,1.09,2.8,5509.191564000001,2.2944761650107606,2597.94,1132.2584386,2.1206,4,2597.94,1132.2584386,2.1206,4,2597.94,1132.2584386,2.1206,4,5509.191564000001,5509.191564000001,5509.191564000001,2.2944761650107606,2.2944761650107606,2.2944761650107606,1.0
2177.54004,2589.11,2.1151,96.0585,5476.226561,0.325819643469,2.70213114296,1.09,0.364133616251,1125.4620759000002,1.0,4,23.42580118112427,1.09,2.8,5476.226561,2.3004862228961045,2589.11,1125.4620759000002,2.1151,4,2589.11,1125.4620759000002,2.1151,4,2589.11,1125.4620759000002,2.1151,4,5476.226561,5476.226561,5476.226561,2.3004862228961045,2.3004862228961045,2.3004862228961045,1.0
2177.69238,2586.92,2.1122,96.1899,5464.092424,0.326968333228,2.70231493332,1.09,0.366004755723,1123.7764548000002,1.0,4,23.359917745247248,1.09,2.8,5464.092424,2.301988076855016,2586.92,1123.7764548000002,2.1122,4,2586.92,1123.7764548000002,2.1122,4,2586.92,1123.7764548000002,2.1122,4,5464.092424,5464.092424,5464.092424,2.301988076855016,2.301988076855016,2.301988076855016,1.0
2177.84473,2580.35,2.1023,89.7717,5424.669805,0.270860870417,2.69333773927,1.09,0.368629593623,1118.7195914999998,1.0,4,25.13616668887331,1.09,2.8,5424.6698049999995,2.3065207935978123,2580.35,1118.7195914999998,2.1023,4,2580.35,1118.7195914999998,2.1023,4,2580.35,1118.7195914999998,2.1023,4,5424.6698049999995,5424.6698049999995,5424.6698049999995,2.3065207935978123,2.3065207935978123,2.3065207935978123,1.0
2177.99731,2620.27,2.1031,88.0778,5510.689837,0.256052913161,2.69096846611,1.09,0.36719553105,1149.4456163,1.0,4,25.659002598088087,1.09,2.8,5510.689837,2.2795945826776043,2620.27,1149.4456163,2.1031,4,2620.27,1149.4456163,2.1031,4,2620.27,1149.4456163,2.1031,4,5510.689837,5510.689837,5510.689837,2.2795945826776043,2.2795945826776043,2.2795945826776043,1.0
2178.14966,2636.14,2.1037,88.8719,5545.647718,0.262994880725,2.69207918092,1.09,0.367259738423,1161.6605965999995,1.0,4,25.421368431970535,1.09,2.8,5545.647717999999,2.2692858892826124,2636.14,1161.6605965999995,2.1037,4,2636.14,1161.6605965999995,2.1037,4,2636.14,1161.6605965999995,2.1037,4,5545.647717999999,5545.647717999999,5545.647717999999,2.2692858892826124,2.2692858892826124,2.2692858892826124,1.0
2178.302,2663.78,2.1081,88.2545,5615.514618,0.257597612404,2.69121561798,1.09,0.36417057855,1182.9348282,1.0,4,25.648066802462115,1.09,2.8,5615.514618,2.251840030826814,2663.78,1182.9348282,2.1081,4,2663.78,1182.9348282,2.1081,4,2663.78,1182.9348282,2.1081,4,5615.514618,5615.514618,5615.514618,2.251840030826814,2.251840030826814,2.251840030826814,1.0
2178.45435,2713.59,2.1071,81.1617,5717.805489,0.195592842806,2.68129485485,1.09,0.360834984855,1326.2805343999999,1.0,1,27.90287578850725,1.09,2.8,5717.805489,2.046015099835277,2713.59,1326.2805343999999,2.1071,1,2540.847809465523,1362.9510924245428,1.99524115469495,2,2524.447219507629,1433.3751452952451,1.8039986127218,3,5717.805489,5069.604117262124,4554.099281881168,2.046015099835277,1.864225226853613,1.7611908702293328,1.0
2178.60669,2708.76,2.1099,78.4051,5715.212724,0.171494835267,2.67743917364,1.09,0.357518689891,1322.3964416000001,1.0,1,28.858906018445964,1.09,2.8,5715.212724000001,2.0483721180636305,2708.76,1322.3964416000001,2.1099,1,2523.1543471502487,1358.5595927567324,1.99906920613379,2,2496.308455682156,1427.9177694267787,1.8095843004915602,3,5715.212724000001,5043.960157710669,4517.280590586761,2.0483721180636305,1.857227581773111,1.7482158350646975,1.0
2178.75928,2740.42,2.1032,77.4541,5763.651344,0.163181258698,2.67610900139,1.09,0.361204054002,1347.8561472,1.0,1,29.147890100229787,1.09,2.8,5763.651344000001,2.0331694934158033,2740.42,1347.8561472,2.1032,1,2564.085384745632,1385.2350506940886,1.99122674325938,2,2546.8278510471937,1457.045394680862,1.79978859463832,3,5763.651344000001,5105.675390106019,4583.751718821962,2.0331694934158033,1.8510110493239875,1.7479399477495536,1.0
2178.91162,2735.5,2.1051,73.8212,5758.50105,0.131422696851,2.6710276315,1.09,0.357949235182,1343.8996799999998,1.0,1,30.476803042397464,1.09,2.8,5758.501050000001,2.0354941970073246,2735.5,1343.8996799999998,2.1051,1,2543.7686200207827,1380.7843557475653,1.9941357370935802,2,2514.405667946193,1451.5569586730048,1.8044226424471201,3,5758.501050000001,5072.619912080662,4537.050519539485,2.0354941970073246,1.842263500040577,1.732212885565876,1.0
2179.06396,2728.16,2.1021,74.6152,5734.865136,0.138363790222,2.67213820644,1.09,0.360296087988,1337.9971455999996,1.0,1,30.165390797740486,1.09,2.8,5734.865136,2.0389879073894495,2728.16,1337.9971455999996,2.1021,1,2538.49809745035,1375.0256370071427,1.99040821272372,2,2511.1144585064153,1446.1449521087272,1.79945128609008,3,5734.865136,5052.647461148715,4518.628141878764,2.0389879073894495,1.8461460129395126,1.7364196132931073,1.0
2179.21631,2718.43,2.0961,72.0933,5698.101123,0.116317513935,2.66861080223,1.09,0.362667480433,1330.1726687999994,1.0,1,31.08605237553067,1.09,2.8,5698.1011229999995,2.043667009375859,2718.43,1330.1726687999994,2.0961,1,2519.727831497904,1367.347714766827,1.9836730810657697,2,2486.6284156183897,1438.833510922282,1.7914593164362798,3,5698.1011229999995,4998.316270954618,4454.693641674749,2.043667009375859,1.842784980210825,1.7282252579900497,1.0
2179.3689,2711.17,2.0831,72.4579,5647.638227,0.119504822049,2.66912077153,1.09,0.371105733073,1324.3344671999998,1.0,1,30.877541749676546,1.09,2.8,5647.638227,2.0471943207308834,2711.17,1324.3344671999998,2.0831,1,2517.750194420638,1362.491748436804,1.96805722274737,2,2491.3888162537964,1436.1438866658227,1.77137118421868,3,5647.638227,4955.076455203131,4413.174357796663,2.0471943207308834,1.8479012421978112,1.7347766051755784,1.0
2179.52124,2701.56,2.0886,71.0636,5642.478216,0.107315947381,2.66717055158,1.09,0.366840828343,1316.6064895999998,1.0,1,31.452297907702054,1.09,2.8,5642.4782159999995,2.0519115022900767,2701.56,1316.6064895999998,2.0886,1,2497.713314156926,1353.9834148461375,1.97487934321367,2,2461.8735824763994,1425.995928388645,1.78045370419188,3,5642.4782159999995,4932.682429398269,4383.251939172239,2.0519115022900767,1.8447148515779703,1.7264239914473536,1.0
2179.67358,2699.17,2.0985,70.463,5664.208245,0.102065543503,2.66633048696,1.09,0.360222993628,1314.6845472000002,1.0,1,31.73725527228165,1.09,2.8,5664.208245,2.053093273020255,2699.17,1314.6845472000002,2.0985,1,2487.5755007177395,1351.125203474692,1.98683087197532,2,2443.5141028643034,1421.128784400364,1.79591268535248,3,5664.208245,4942.391801195469,4388.337974171687,2.053093273020255,1.8411139799038871,1.7194177823196566,1.0
2179.82593,2692.02,2.1117,73.5788,5684.738634,0.129303652729,2.67068858444,1.09,0.353636124117,1308.9348031999996,1.0,1,30.602823366380253,1.09,2.8,5684.738633999999,2.0566494170822893,2692.02,1308.9348031999996,2.1117,1,2482.720944509982,1344.2937899865753,2.00207280152373,2,2437.050995265014,1412.011417995268,1.8146456557417199,3,5684.738633999999,4970.588076776741,4422.384001378692,2.0566494170822893,1.8468588957290173,1.7259428388511666,1.0
2179.97852,2684.9,2.1177,70.5783,5685.81273,0.10307348817,2.66649175811,1.09,0.348109500278,1303.2091840000005,1.0,1,31.778171228526475,1.09,2.8,5685.812730000001,2.0602218223778257,2684.9,1303.2091840000005,2.1177,1,2459.2325303501448,1337.7391460105366,2.0097860549138202,2,2399.5787793657696,1403.7205197432236,1.8252880197664803,3,5685.812730000001,4942.531245288149,4379.922398462213,2.0602218223778257,1.838349829026215,1.7094419762451816,1.0
2180.13086,2663.78,2.1193,70.5549,5645.348954,0.10286892698,2.66645902832,1.09,0.347081033182,1286.2253248000002,1.0,1,31.794418607187964,1.09,2.8,5645.348954,2.071005716213993,2663.78,1286.2253248000002,2.1193,1,2430.250942292924,1320.1738945081445,2.01170487971358,2,2363.4285880786574,1385.0155503205453,1.82775193212712,3,5645.348954,4888.947679539201,4319.761168305237,2.071005716213993,1.840856687442952,1.7064274747902073,1.0
2180.2832,2640.71,2.1128,70.5529,5579.292088,0.102851443118,2.6664562309,1.09,0.351203046458,1267.6733535999997,1.0,1,31.76628608642777,1.09,2.8,5579.292088,2.083115490674932,2640.71,1267.6733535999997,2.1128,1,2403.0557855584902,1301.6541317491346,2.00392705559802,2,2333.6180653654997,1366.6734811770043,1.81778944097528,3,5579.292088,4815.548504792012,4242.026278490566,2.083115490674932,1.8461553856317545,1.7075168996150747,1.0
2180.43555,2636.14,2.1125,69.125,5568.84575,0.0903688395611,2.66445901433,1.09,0.350570582852,1263.9983424,1.0,1,32.33365886105992,1.09,2.8,5568.8457499999995,2.0855565324513514,2636.14,1263.9983424,2.1125,1,2391.8845818250643,1297.822119235931,2.00382311931588,2,2317.300870723362,1362.5280447961002,1.8180207104043198,3,5568.8457499999995,4792.913623796259,4212.900975213036,2.0855565324513514,1.8429987795501916,1.70073627443767,1.0
2180.58789,2631.59,2.1014,68.4468,5530.023226,0.0844400618229,2.66351040989,1.09,0.357233359473,1260.3394144000001,1.0,1,32.56627650162316,1.09,2.8,5530.023226,2.088001033636483,2631.5900000000006,1260.3394144000001,2.1014,1,2389.462705855569,1294.921949809134,1.9906576585633697,2,2318.850154613127,1361.275308088002,1.8013239780426797,3,5530.023226000001,4756.602235262941,4177.000384992601,2.0880010336364836,1.8452561609661227,1.703439517954748,1.0000000000000002
2180.74048,2629.32,2.0988,68.3387,5518.416816,0.0834950590605,2.66335920945,1.09,0.358824104539,1258.5139712000002,1.0,1,32.600831240136074,1.09,2.8,5518.416816000001,2.0892259125998645,2629.32,1258.5139712000002,2.0988,1,2387.4577284129523,1293.2513794445206,1.9875645275929101,2,2317.545148500738,1359.9491813548068,1.7973877521872401,3,5518.416816000001,4745.226292121132,4165.527265056185,2.0892259125998645,1.8460894504813263,1.7041409931156075,1.0
2180.89282,2613.53,2.1016,70.3225,5492.594648,0.10083730217,2.66613396835,1.09,0.358176385818,1245.8162848000002,1.0,1,31.807190808608794,1.09,2.8,5492.594648,2.0978454302510334,2613.5299999999997,1245.8162848000002,2.1016,1,2371.975651754637,1280.090918786576,1.9905653203964198,2,2300.939389214972,1345.8743367052105,1.8007318359128799,3,5492.594647999999,4721.572473207476,4143.374810665337,2.097845430251033,1.8529743606048552,1.7096242393980288,0.9999999999999998
2181.04517,2620.27,2.1144,69.2129,5540.298888,0.0911372553133,2.66458196085,1.09,0.349414622122,1251.2363232,1.0,1,32.305928892500134,1.09,2.8,5540.298887999999,2.0941447681911414,2620.27,1251.2363232,2.1144,1,2369.857035342553,1284.5725447495386,2.0060814671421796,2,2289.43628681322,1348.3134233527353,1.8208917174175197,3,5540.298887999999,4754.1262783772045,4168.815572213313,2.0941447681911414,1.844860412927959,1.6980000696872652,1.0
2181.19751,2629.32,2.1163,66.4276,5564.429916,0.0667883543489,2.6606861367,1.09,0.346591291524,1258.5139712000002,1.0,1,33.46376714402861,1.09,2.8,5564.429916,2.0892259125998645,2629.32,1258.5139712000002,2.1163,1,2370.660981075005,1291.731285541385,2.00885669962756,2,2283.9352512576506,1355.1762803375598,1.8251633151198399,3,5564.429916,4762.318194378168,4168.554834704478,2.0892259125998645,1.8352586235313049,1.6853418144898071,1.0
2181.3501,2636.14,2.1189,71.4435,5585.717046,0.110637007042,2.66770192113,1.09,0.347848927467,1263.9983424,1.0,1,31.447852795427252,1.09,2.8,5585.717046,2.0855565324513514,2636.1399999999994,1263.9983424,2.1189,1,2396.8500264133377,1297.4435852459083,2.01106683248523,2,2324.577718424194,1361.3421775298395,1.82670690092772,3,5585.717045999999,4820.225590561211,4246.322159988289,2.085556532451351,1.8473635799425188,1.707563136435065,0.9999999999999998
2181.50244,2656.82,2.1228,70.7488,5639.897496,0.10456398744,2.66673023799,1.09,0.344973556595,1280.6283712000002,1.0,1,31.73436684849145,1.09,2.8,5639.897496,2.07462216186141,2656.82,1280.6283712000002,2.1228,1,2419.754566574713,1314.15825955578,2.0158581974555494,2,2349.1607415678227,1378.1414485264943,1.8330222124601996,3,5639.897496,4877.882078860135,4306.063819933293,2.07462216186141,1.84129616732208,1.704586088807894,1.0
2181.65479,2684.9,2.1308,68.5172,5720.98492,0.0850554937792,2.663608879,1.09,0.338590412213,1303.2091840000005,1.0,1,32.64983635623674,1.09,2.8,5720.98492,2.0602218223778257,2684.9,1303.2091840000005,2.1308,1,2444.343513112785,1336.543904203478,2.0258369722139697,2,2370.441573947765,1399.9884591668779,1.8463840537410796,3,5720.98492,4951.841461655262,4376.745522462059,2.0602218223778257,1.8288538860753005,1.6931865105219481,1.0
2181.80713,2684.9,2.1363,68.2103,5735.75187,0.0823725950947,2.66317961522,1.09,0.334913833182,1303.2091840000005,1.0,1,32.793691731295944,1.09,2.8,5735.75187,2.0602218223778257,2684.9,1303.2091840000005,2.1363,1,2440.0097661403556,1336.0800001517605,2.03247671171358,2,2361.564957948578,1398.545268725548,1.8549723801271198,3,5735.75187,4959.263026033971,4380.637770870675,2.0602218223778257,1.8262452591635259,1.688586712749456,1.0
2181.95972,2689.64,2.1294,71.992,5727.319416,0.115431956304,2.66846911301,1.09,0.341513881118,1307.0209023999996,1.0,1,31.28806099161875,1.09,2.8,5727.319415999999,2.0578400812574493,2689.64,1307.0209023999996,2.1294,1,2464.398391971171,1340.7760986760993,2.02353069685342,2,2402.575866988617,1405.0897630500967,1.8425283398608798,3,5727.319415999999,4986.785795429871,4426.81412359235,2.0578400812574493,1.8380387257831876,1.7099091674920672,1.0
2182.11206,2701.56,2.1383,71.2463,5776.745748,0.10891309821,2.66742609571,1.09,0.335436377749,1316.6064895999998,1.0,1,31.612186630757407,1.09,2.8,5776.745748,2.0519115022900767,2701.56,1316.6064895999998,2.1383,1,2472.483608349359,1349.8367202421543,2.0343147228978102,2,2406.2014780198506,1412.9894557359546,1.85653344269084,3,5776.745748,5029.809806588604,4467.193513795981,2.0519115022900767,1.8316908788092587,1.7029153814644584,1.0
2182.2644,2740.42,2.1419,70.472,5869.705598,0.102144220884,2.66634307534,1.09,0.332696025088,1347.8561472,1.0,1,31.924404466660718,1.09,2.8,5869.7055980000005,2.0331694934158033,2740.42,1347.8561472,2.1419,1,2518.9252808493593,1381.5278245076943,2.03876423222272,2,2458.9947831597005,1445.4482155069063,1.8624353389260802,3,5869.7055980000005,5135.494766237244,4579.7187823915,2.0331694934158033,1.8232895756167453,1.701198809323897,1.0
2182.41675,2747.83,2.1445,72.9712,5892.721435,0.123992055333,2.66983872885,1.09,0.332526807489,1353.8149727999999,1.0,1,30.995451586788008,1.09,2.8,5892.7214349999995,2.029693905893844,2747.8300000000004,1353.8149727999999,2.1445,1,2536.6818599898616,1387.5751315969762,2.04141668967841,2,2484.1832595267997,1451.6511298549976,1.8651774817092397,3,5892.721435,5178.424685387775,4633.442676108447,2.0296939058938444,1.8281401865932587,1.7112811807441224,1.0000000000000002
2182.56909,2750.31,2.1112,75.8839,5806.454472,0.149454678332,2.67391274853,1.09,0.355267516506,1355.8092895999998,1.0,1,29.756214511490057,1.09,2.8,5806.454472,2.028537509734437,2750.31,1355.8092895999998,2.1112,1,2567.5137728781783,1392.619497518694,2.00106706988314,2,2543.920345641234,1463.1582754549597,1.8127752861349602,3,5806.454472,5137.767262377943,4611.555932474334,2.028537509734437,1.8436577812193908,1.738650143539815,1.0
2182.72168,2752.8,2.0678,68.0128,5692.23984,0.0806460636832,2.66290337019,1.09,0.378347062806,1357.811648,1.0,1,32.61570042675744,1.09,2.8,5692.23984,2.0273798682274964,2752.8,1357.811648,2.0678,1,2563.347437281545,1398.039481980999,1.95051241053014,2,2545.2391494018825,1475.9654862913283,1.74998846724296,3,5692.23984,4999.840988918283,4454.139157828576,2.0273798682274964,1.8335300757381499,1.7244570913357384,1.0
2182.87402,2775.36,2.0396,70.0479,5660.624256,0.0984367678633,2.66574988286,1.09,0.397366288692,1375.9534975999998,1.0,1,31.627723894388573,1.09,2.8,5660.624256,2.017044910922432,2775.36,1375.9534975999998,2.0396,1,2611.279716143439,1419.4866521230128,1.9164164505054802,2,2619.957515491178,1504.56389248973,1.70581231749872,3,5660.624256,5004.299404888568,4469.1558012481955,2.017044910922432,1.8395944141059422,1.7413401508364734,1.0
2183.02637,2788.05,2.0453,73.4502,5702.398665,0.128179440377,2.67050871046,1.09,0.395574352942,1386.1582880000003,1.0,1,30.278256923665587,1.09,2.8,5702.398665000001,2.0113503804985364,2788.0500000000006,1386.1582880000003,2.0453,1,2636.360768795808,1429.6796645678794,1.9226719505879801,2,2653.2495251046494,1514.6435152475794,1.71301754352872,3,5702.3986650000015,5068.856901794263,4545.0629838635095,2.0113503804985364,1.8440220100582096,1.7517320071653668,1.0000000000000002
2183.17871,2803.44,2.0789,74.8352,5828.071416,0.140287015085,2.67244592241,1.09,0.375081330747,1398.5343104,1.0,1,29.948252983694438,1.09,2.8,5828.071416,2.004555754658731,2803.44,1398.5343104,2.0789,1,2646.632443079198,1439.3661507557892,1.96262478746843,2,2651.8459637105293,1518.3131570706855,1.76383168217252,3,5828.071416,5194.346436105362,4677.40992703395,2.004555754658731,1.8387485642131374,1.7465737890507338,1.0
2183.3313,2737.96,2.1136,72.0216,5786.952256,0.115690717468,2.66851051479,1.09,0.351540588165,1345.8779136000003,1.0,1,31.20065855112599,1.09,2.8,5786.952256,2.034330136733139,2737.96,1345.8779136000003,2.1136,1,2536.320935391852,1381.976872017503,2.00462241766885,2,2497.673091563557,1451.0540567524768,1.8183059059414,3,5786.952256,5084.365805489333,4541.533733500931,2.034330136733139,1.8352846467605204,1.7212819053436645,1.0
